TicketID,OrderID,StartTime,EndTime,TicketAgeID,TicketTypeID,RegisterName,
23E48FDD-B772-4400-9BC8-593110D0C322,9CEADCFB-E7AD-40A7-A99C-3B0D52BB4964,2023-01-15 06:34:19,2023-01-16 06:34:19,4,1,YuRlk Johnson,
B435BE9F-8F51-4340-9F58-5BA39356D27E,5FAA6074-5B1A-4F54-B2FF-CEDC0420BD87,2023-05-25 21:22:44,2023-05-26 21:22:44,4,2,JohnVjq Johnson,
529648EA-181D-4394-A852-E348CA716476,284ED1C7-F54E-487B-AAAB-776D691A1722,2023-09-13 18:59:30,2023-09-14 18:59:30,3,1,HuangSic Johnson,
6626988D-4665-4EFC-8258-E40D4BD937A5,DC1651E7-2A39-4EAD-9C5B-CB32ED8B5192,2023-07-10 15:42:40,2023-07-11 15:42:40,2,1,DavidUcx Li,
2CDD8554-41C7-43E7-B5CA-053CE2BE90DE,DF1B5219-47D8-4711-8342-CC1D304BC2B1,2023-02-14 17:18:37,2023-02-15 17:18:37,2,1,MaryWfw Lee,
1AFE7FD1-CF01-4F63-A06D-6167765E017A,1B1FB507-F5EC-4983-B765-6DAAA347F10B,2023-12-13 22:44:16,2023-12-14 22:44:16,2,3,,
BBDF4621-A86B-43C8-80FF-8F8E2C0CE7A6,3B8FDBC7-636F-4765-827F-F722A0F8FCAE,2023-03-02 12:55:09,2023-03-03 12:55:09,1,1,IOol Smith,
EBDB7D0D-2948-48F5-BDEC-300562CE097A,D2ECC4DE-6ABE-4FB4-B1D1-F06FF9BCEC43,2023-10-22 17:14:04,2023-10-23 17:14:04,4,2,IOol Smith,
7AAF159C-2028-4497-9CA9-AC6201A02276,5729B267-0766-44B5-AD6B-FC0FAB83B71D,2023-01-15 20:58:55,2023-01-16 20:58:55,4,1,MaryPhm Wang,
50FF93B6-1802-452E-A981-B6C2215B6DBA,C9EF96B4-D2AC-44E3-910E-8DB27131F466,2023-11-24 09:27:48,2023-11-25 09:27:48,3,2,IOol Smith,
3D370E7C-83FE-48F6-9405-442EA8286115,96AD9AF7-3A71-4EF1-A7CB-EFE68EA4B9AE,2023-12-27 11:44:11,2023-12-28 11:44:11,4,2,JaneSsa Kumar,
9A44F624-B765-4943-BDBF-8206261DDD49,F97838F8-184A-443F-BED6-8F80A0AF5107,2023-08-09 02:50:27,2023-08-10 02:50:27,4,2,YuHbw Smith,
CA49D2C5-2EDD-46F3-8FA3-C17739606FEC,F6CFF64E-255D-49B0-A9E9-6616F83A5288,2023-05-19 00:48:11,2023-05-20 00:48:11,1,1,MaryNou Lee,
AC5781EF-6A94-432E-94CF-6BACDE56E6F0,31E1AC12-636A-4E8A-AF3E-0CEFB2569548,2023-09-09 19:55:08,2023-09-10 19:55:08,2,3,,
3B74C3B3-472F-4C96-9BED-CEF1ED23A11D,C6C9602C-6800-4671-B3F6-5A7B0CA0711F,2023-08-12 15:47:30,2023-08-13 15:47:30,3,2,IFnj Lee,
788521DA-3135-4BD7-890B-6E5D65AFBCA2,28769E2F-36B2-44F4-A1EE-1C03A6995A15,2023-10-28 12:06:25,2023-10-29 12:06:25,3,2,JohnVmo Li,
B7A7D557-CC81-40D1-90E9-7E6FDD7B55F3,1FCEA6B6-BADE-4B24-B63C-DEE4139E23C4,2023-02-24 20:53:29,2023-02-25 20:53:29,4,1,IDad Wang,
6224FC74-F2C1-4E79-BDDC-C39CCB6E9AB6,555AA32E-2DF0-497E-865A-F1BB92AA90A2,2023-02-10 14:11:33,2023-02-11 14:11:33,4,1,HuangYac Johnson,
55EA3272-7C9B-4ECD-B410-60D10673688C,497E0DEA-64DB-4C69-AAE4-4C70517344FC,2023-12-22 07:52:09,2023-12-23 07:52:09,2,1,MaryNsv Wang,
52CECA5D-C256-413D-9A54-FF48B1E33C60,932B5668-292A-4C8E-8E37-A05372DB252F,2023-08-02 13:31:17,2023-08-03 13:31:17,3,1,JohnOtg Kumar,
96425166-2038-41C2-AEDC-8AC8E6C2949B,0288D238-3D73-4414-BAC9-AF41F974A605,2023-08-13 09:26:31,2023-08-14 09:26:31,2,3,,
80E58919-7E63-470B-8145-D20047E715C2,BFF6B25B-2049-4AE5-91CD-D43C1642A803,2023-07-20 21:39:18,2023-07-21 21:39:18,2,1,JohnCxa Johnson,
BC16FE87-E363-4531-927D-0D3EC3281AA5,261AB311-3B0F-4EC4-A5EE-76B1EA346923,2023-04-18 01:11:49,2023-04-19 01:11:49,1,2,JohnVmo Li,
197F7541-52B4-428F-9796-7EE7F737948F,990307BD-519F-4747-B3A2-A7F560E43C70,2023-04-11 13:10:07,2023-04-12 13:10:07,3,2,IEuz Wang,
1A02EE3C-271C-45ED-8630-9007AE682F50,6C33C1CE-F519-400D-8448-CEFF209DA16E,2023-10-29 17:00:37,2023-10-30 17:00:37,3,3,,
BE140DD8-2062-4576-A68E-E4B6DE9A7F86,DFB667CD-4F2A-41C9-9DD2-9DBC0C5E545D,2023-06-04 04:14:58,2023-06-05 04:14:58,1,3,,
6D8E7862-836A-434A-836A-004F52891CDD,C929DD9F-8A1E-42E3-9E2C-F00429ED1123,2023-09-18 19:20:32,2023-09-19 19:20:32,1,3,,
961A9A8A-0E6E-4612-BDA5-5184A12ED509,CC00226D-76C2-4679-A5FC-BC3FA996824B,2023-01-09 08:12:30,2023-01-10 08:12:30,2,3,,
A118AF43-03F7-4566-8344-076496AF787C,0C8E2CA4-C62C-4B55-8EE7-6507115EC3E6,2023-07-18 10:13:25,2023-07-19 10:13:25,4,3,,
7CF46EAF-C19C-4441-8D09-82D1F9036044,DD974B08-F472-4DC5-9759-49AC54CD78F3,2023-01-23 13:15:29,2023-01-24 13:15:29,1,1,YuIfr Li,
199639CB-4243-40DB-8371-17025A15F410,202A21AC-BBA5-476B-981B-F3A0AD019E3F,2023-03-22 01:43:04,2023-03-23 01:43:04,2,2,IRrz Johnson,
1D18F69F-EE45-4FD9-8F77-EA35907AB8B7,7F1B6EC3-638F-478F-9883-F80EC20A9127,2023-04-19 21:22:53,2023-04-20 21:22:53,2,2,DavidBha Smith,
9487CC61-E223-4F09-91B1-6C2FD388CDF5,EC57927F-5D45-4F4B-990D-2A32CC07622F,2023-05-11 18:49:10,2023-05-12 18:49:10,2,3,,
A631CA03-5086-46E4-8E74-7F7DD6D0B180,217F014D-8BB9-4C41-9ECA-008591F49185,2023-01-08 00:30:15,2023-01-09 00:30:15,2,2,JaneUox Lee,
2A6A38BE-BF7E-4C7B-83AD-239DD79505BF,92F3A05F-16F6-402F-8610-08F838FAC137,2023-12-30 19:01:37,2023-12-31 19:01:37,3,2,MaryNsv Wang,
29EE50E5-A1E1-4E80-868C-A09F4B3E4E7E,F42E1BD5-99CD-44F5-BB43-5790C6FAF3DD,2023-09-19 03:13:56,2023-09-20 03:13:56,1,3,,
C25F00DA-223C-4B44-AB76-170BC271B06D,B2A71474-5FA1-45D0-84D2-5A01A6FD1814,2023-10-13 13:56:06,2023-10-14 13:56:06,2,3,,
91CE6E9B-AFD8-4533-B372-87B20EDD4A8B,6458DE28-A947-4395-97ED-45B9090DC061,2023-08-29 07:56:24,2023-08-30 07:56:24,4,2,JohnLzv Johnson,
6E6F8213-2502-4B90-B033-1677205A2463,3382857A-BDC5-4F67-A42F-19757E7194B0,2023-07-11 06:36:08,2023-07-12 06:36:08,3,2,IVln Lee,
F8ED51D6-FAE9-4B96-B923-A0F49F9BDB16,ADCCA6A7-3E0A-4CB5-89E8-5B0FC2B95AD5,2023-04-06 06:11:47,2023-04-07 06:11:47,4,3,,
71F181E4-67D5-4575-BE0E-203045A16EA1,C9334D5A-B4F0-4955-8698-45F5518D0DFB,2023-08-10 00:02:54,2023-08-11 00:02:54,4,3,,
64EB32C6-3442-4366-A51B-3D95D26CC092,D8234235-0B67-491B-927D-C55BFCC83390,2023-09-08 11:41:34,2023-09-09 11:41:34,3,1,MaryDeu Johnson,
F4E6C168-27C3-4800-A31D-3493D21BAB9D,343C1BDC-6079-45F8-A3E6-442B022D417C,2023-01-24 12:01:23,2023-01-25 12:01:23,4,2,HuangYrg Smith,
9CB2344F-99FA-4340-9335-1BB33A963C5C,37249125-CC21-4BFA-BC64-ABB8A422BC2D,2023-04-23 01:46:06,2023-04-24 01:46:06,3,3,,
C888A7C2-9B9D-446E-BF5B-4360BCD62E03,E10297AC-E91C-42DE-8FF9-63BF191CDA55,2023-08-31 09:50:25,2023-09-01 09:50:25,1,2,MaryTbl Johnson,
0AD17686-BEA0-42CB-8E29-CDEE41654798,CD06DD33-08FC-4DE9-8A52-DBEA7C13A847,2023-12-22 01:44:50,2023-12-23 01:44:50,4,1,MaryNou Lee,
873CDDF4-B50A-43BD-B0E6-E3B5C807E090,2DBDB3E2-F68D-44A7-8474-01DEA62906D0,2023-01-16 07:11:56,2023-01-17 07:11:56,1,2,IRrz Johnson,
8CDDA59B-D313-4A98-8968-099499E979F0,153D6EC9-1B90-49D7-A5AD-89763F599A0B,2023-08-27 20:12:23,2023-08-28 20:12:23,4,2,IFnj Lee,
0FA6955E-0684-400D-82F6-8A0D2C845890,BEC346B1-2D10-421F-B6F7-1A7560ED6A2C,2023-10-01 12:51:40,2023-10-02 12:51:40,1,3,,
23062A9F-27E3-427E-9F1A-4AAB98760CC7,C6C9602C-6800-4671-B3F6-5A7B0CA0711F,2023-05-06 13:21:06,2023-05-07 13:21:06,2,1,YuYew Li,
AAB11C60-FC2D-45BB-8234-8956B3293D2F,913515EC-0EC9-4916-8153-8808007B5195,2023-07-06 06:50:27,2023-07-07 06:50:27,1,2,JohnXpp Lee,
20C1012F-84D8-4EE0-8123-EE71B595F632,FB5399C3-2CD9-4DFF-AA3A-7EB3347BF371,2023-09-28 16:28:17,2023-09-29 16:28:17,1,2,DavidGnu Li,
B168A4C9-E5C8-41CC-9E1C-0C5E14311B7B,747AB457-075B-4149-87DB-D45AAD2BC69F,2023-03-22 12:00:13,2023-03-23 12:00:13,2,3,,
9B7ED572-78A2-47A2-A467-7D2E96202314,0F6AACA5-152B-4E5B-B7DD-4213D40F454E,2023-01-14 07:05:34,2023-01-15 07:05:34,2,2,DavidGnu Li,
BAED5774-AFE3-4AEE-B677-FAD7A46E116D,FEB1C718-D16C-429A-8BB4-A6CC87D31C35,2023-08-05 19:34:25,2023-08-06 19:34:25,2,1,IEuz Wang,
E0ACF231-F06A-450C-9243-3F491D2D6D84,50D940CF-5F37-410D-9711-09F4530306EB,2023-10-20 16:56:17,2023-10-21 16:56:17,4,1,DavidGnu Li,
D77C1888-F883-49E8-804A-66E7A3B565D6,F97838F8-184A-443F-BED6-8F80A0AF5107,2023-05-15 19:16:21,2023-05-16 19:16:21,2,2,JohnEuv Kumar,
6711CBE7-3820-4FD1-90CC-803E9031CE0F,61E858E5-DE45-44F1-B9EB-FC220E20162F,2023-12-16 10:59:10,2023-12-17 10:59:10,1,1,YuIfr Li,
219CCC28-19E1-4BF6-BAC7-5C64CCB58794,7D09C1C3-7F55-4465-8827-11114FFA6A3C,2023-09-30 04:51:35,2023-10-01 04:51:35,1,3,,
42E38DB0-B427-4C0C-A5A8-DBE1FD2B772F,B50DBF74-930E-41A0-872A-7AC7F85645D5,2023-02-15 21:41:52,2023-02-16 21:41:52,4,1,0,
67D23925-2B4B-443E-90F4-72D68AAD1186,58B3788F-074B-401A-8AC3-AB9333C92308,2023-05-24 09:35:36,2023-05-25 09:35:36,3,1,JohnXpp Lee,
5938C67E-E43C-49C7-8C39-328194AC3A73,37D3E992-DD0D-4948-A829-14652B331D13,2023-06-23 14:09:39,2023-06-24 14:09:39,3,2,YuHbw Smith,
1583882E-6A10-435B-8229-12C0B2A1CE1C,1CC901E4-D11D-484D-869D-33DDD4FF9ACF,2023-08-21 16:34:42,2023-08-22 16:34:42,3,3,,
411297CD-23E1-418A-B768-C75F93B73D9D,EB9ADE04-A387-44E7-A3A8-E3C8699C0C8D,2023-11-19 00:57:10,2023-11-20 00:57:10,1,3,,
58C77E4D-42E7-4917-AB05-70C6B872B50A,43FB6DAF-3738-4BAC-8A9B-61F0ED3751D4,2023-07-28 23:06:45,2023-07-29 23:06:45,4,1,JaneUox Lee,
A6246678-9E39-4345-A795-6D9021D944DD,427DA915-A23B-4F61-9294-2553C963BA2C,2023-09-05 01:30:20,2023-09-06 01:30:20,4,3,,
B7F4640E-5BB0-49A1-B74D-9484EC2971BD,E2A20777-405E-465F-BC00-D1302E994D97,2023-06-06 07:11:15,2023-06-07 07:11:15,2,2,YuIfr Li,
C6F40C05-0839-474E-AA2A-334971E043B3,17C7CEFE-1D10-4AEE-9392-DF25A2FE275F,2023-11-04 22:19:56,2023-11-05 22:19:56,2,1,MaryPhm Wang,
8A078039-B680-4F76-A588-8887E9600A92,75B97569-C3C5-47CC-872B-B07534F60566,2023-02-06 10:19:53,2023-02-07 10:19:53,2,1,JaneUar Smith,
CF66E999-16BA-41BE-B6E4-B792B916EA29,245F6A39-097B-41E4-B368-22734D304F00,2023-11-04 18:47:07,2023-11-05 18:47:07,2,1,MaryNou Lee,
01DF67EF-FF75-4B78-B430-B567A942D065,D534D315-16C9-472D-93E5-FA0AC96DCBBD,2023-09-09 13:09:01,2023-09-10 13:09:01,2,1,MaryJon Wang,
AEC5930A-3C11-4BF7-A8E6-634D34D85B53,1546DCAC-8D3B-4018-861B-B9A533F28C09,2023-07-31 04:20:57,2023-08-01 04:20:57,2,2,MaryPhm Wang,
2BF06C00-6986-4416-AC56-608254E7BDFF,AE978439-222E-41A3-A1BA-33474C5BF929,2023-06-10 17:37:34,2023-06-11 17:37:34,1,3,,
8B0C883E-CC6B-4CF3-A754-F2A9E025C1BD,010245D0-8965-41D5-8139-2691266F1B38,2023-06-12 05:06:22,2023-06-13 05:06:22,1,1,JaneUar Smith,
0F525D31-BF48-413B-ABB4-494DC016446D,273B837A-2A96-48EE-B90A-46A25F754FB8,2023-10-31 07:58:43,2023-11-01 07:58:43,3,3,,
9065CD26-E2CB-405A-AA20-8CA45E0D7678,FF29D5D1-05D2-4699-907D-3F704726B59E,2023-06-05 19:55:47,2023-06-06 19:55:47,4,1,JaneSsa Kumar,
E7867FEA-A3FC-4593-A1A4-7CF9591CB92F,2BBD1C34-6AB3-4191-8741-3C9667970444,2023-02-13 21:47:46,2023-02-14 21:47:46,4,3,,
73529B8F-446B-4731-8B6B-D3D729D9BB31,F854C9C5-B666-4473-BCFD-3D9460534F8D,2023-09-10 15:28:41,2023-09-11 15:28:41,2,2,HuangYrg Smith,
3B032155-E5C8-4C36-B9D8-AEBE8D8736EB,F97838F8-184A-443F-BED6-8F80A0AF5107,2023-12-01 02:04:40,2023-12-02 02:04:40,4,3,,
0F1A128D-B106-41C1-A9D0-757D816F5E98,626BCA49-7B96-4B0D-AA0D-24D5CFCB3273,2023-06-22 10:26:05,2023-06-23 10:26:05,1,1,YuHbw Smith,
C05B679D-2441-4F25-AA93-584D6AA2F8FF,6FB3CF54-9DCA-44D8-B4EC-4C40CBCE9194,2023-07-10 01:37:31,2023-07-11 01:37:31,3,2,DavidGnu Li,
AF5A96BC-75FF-4BE8-B4DF-992D73F3A76A,43FB6DAF-3738-4BAC-8A9B-61F0ED3751D4,2023-09-05 02:51:26,2023-09-06 02:51:26,2,3,,
80161D40-5A07-4CF8-9477-8EEDC174B166,1990A192-DB5F-4447-AE70-D6DAF4E2E937,2023-07-21 15:46:47,2023-07-22 15:46:47,4,3,,
5284F144-1605-4A64-BD27-1446B8E72B28,0C8E2CA4-C62C-4B55-8EE7-6507115EC3E6,2023-11-20 17:36:17,2023-11-21 17:36:17,1,1,MaryPhm Wang,
A1835425-5D6F-4A30-A72D-98F04B84CAE0,DC1651E7-2A39-4EAD-9C5B-CB32ED8B5192,2023-05-05 13:00:40,2023-05-06 13:00:40,4,1,IEuz Wang,
68400E55-8175-4D1A-B8FF-FB72B05DFEBA,BD96F2B5-326F-4AAA-8B53-635174A00C54,2023-03-23 20:40:02,2023-03-24 20:40:02,2,3,,
AF314460-3584-45F5-B813-E7A167A2FFE9,15F5E949-8E8C-4E49-BC62-01DB77E9AB3A,2023-06-25 20:14:14,2023-06-26 20:14:14,4,3,,
2FDDFC39-680D-4184-ADE6-C88827F58894,15F5E949-8E8C-4E49-BC62-01DB77E9AB3A,2023-02-06 08:02:49,2023-02-07 08:02:49,3,2,JaneWnz Lee,
4E5A928F-4708-4459-AC6B-22B0FD5709BB,29146301-1172-4F71-9011-4F21C2192173,2023-09-02 20:33:00,2023-09-03 20:33:00,2,3,,
DDFC4932-686D-41CB-B966-6529F882E645,F963B68B-204C-46C0-BE5B-9586B656A5B3,2023-01-19 23:42:12,2023-01-20 23:42:12,2,2,JaneEmy Smith,
3CF7852F-9EC2-40BF-AF8F-CBFF406C5C47,C4BA5F11-F70C-43BB-8EF2-47E103EEF79F,2023-06-14 13:05:02,2023-06-15 13:05:02,3,3,,
E7872B67-3D0F-4B55-A43B-A852A3452CE0,944A051F-A097-47CC-812D-132FDDD7BEF9,2023-03-18 05:10:14,2023-03-19 05:10:14,3,3,,
AC266D22-D5E7-48BB-8EFA-0963A83D23A7,41CA9242-D2B4-4FEB-B900-7F1D506B7613,2023-12-11 12:18:02,2023-12-12 12:18:02,2,2,YuHbw Smith,
E880A8C5-3B00-4C84-898A-1888D56E7A34,4F1395EC-9E97-481A-840C-261AC6237073,2023-11-01 07:05:03,2023-11-02 07:05:03,4,3,,
1017E17C-7A35-4C84-9535-0C904B1CAE98,284EA6C0-34BE-4042-AC38-FBA0A1E35C60,2023-02-17 07:34:07,2023-02-18 07:34:07,3,3,,
6EE57ECF-60BB-4C4C-88D7-540D17AF5D32,17C6D2E3-92EB-4605-B8BE-946DC8CFE4C2,2023-07-27 06:09:53,2023-07-28 06:09:53,2,2,IOol Smith,
9049BDA4-4392-4F2D-B70A-81E9F42FA35E,B1C90836-0B12-49E0-A88E-BB38D0F7AA48,2023-07-30 00:28:41,2023-07-31 00:28:41,4,2,DavidBha Smith,
C9CA90D7-FC10-4AD7-953E-C465FC9FFE93,622A3594-84CB-41DC-B917-81EFBD59983E,2023-02-26 20:57:00,2023-02-27 20:57:00,1,1,HuangSic Johnson,
4D4F1D46-8A7A-4AD3-96EE-F20BFB7D0F34,699C7C37-8549-4350-B166-5940BD8ACE28,2023-06-12 20:42:31,2023-06-13 20:42:31,4,1,DavidGnu Li,
5105BB98-EEA5-4EE8-944E-55FFD990AC6D,85A9E488-0DAF-4B38-B033-F9C86A55ADE8,2023-12-10 05:54:50,2023-12-11 05:54:50,4,1,DavidXzd Smith,
36AC0B58-77BC-457F-B7EE-9FF4FD40A81D,4E494F5C-B6F7-4D32-B4E5-73B7576628CC,2023-07-29 11:19:52,2023-07-30 11:19:52,1,2,JohnGbe Kumar,
EC6C8372-B5E2-42D6-A9B0-6E6CDC43B09E,A8DEB841-880D-4854-9F5D-76DC9F7FE49D,2023-03-04 02:22:14,2023-03-05 02:22:14,2,1,MaryTbl Johnson,
05DECAC2-C5D7-484E-B47A-B7EE199C2E30,4368882F-4C34-4229-B9A9-B87CCC591470,2023-06-28 12:24:56,2023-06-29 12:24:56,2,1,IFnj Lee,
AAFF2FB6-4D6B-40CE-BCAC-C004E0E83D82,37881F4A-7EE2-4B3D-AF6F-7DD1B3EFDF3A,2023-08-04 17:12:24,2023-08-05 17:12:24,1,3,,
5404472C-334C-4298-89F9-AB0133AEE2F0,DF1B5219-47D8-4711-8342-CC1D304BC2B1,2023-12-17 14:38:07,2023-12-18 14:38:07,1,3,,
54EC850D-0DA9-49BF-B237-60045B346172,5EC98AE7-EAE8-4865-A832-93B658F9FD0B,2023-06-22 19:26:45,2023-06-23 19:26:45,3,2,IDad Wang,
AE38C9FC-7DBF-40B9-83F2-5A004408D4EE,800A4504-E89B-40C8-B67F-D85D095D2592,2023-03-27 03:28:51,2023-03-28 03:28:51,2,2,JohnEuv Kumar,
7E0BC0A8-3C33-4F54-9180-D70EC841E888,C1DB0CDD-E72D-4B4E-AF1A-ABE414AE2D18,2023-09-22 10:35:59,2023-09-23 10:35:59,3,1,IObq Johnson,
A756FDE3-C88A-42BC-998C-D983DFD5AB4D,92F3A05F-16F6-402F-8610-08F838FAC137,2023-01-14 12:39:54,2023-01-15 12:39:54,4,2,JohnCxa Johnson,
A8D09316-8D38-4F7E-8BBD-C9FD4172C01C,2A98AA9A-CF1D-4578-B0B7-4931E799D6E7,2023-12-15 02:26:39,2023-12-16 02:26:39,4,3,,
64208717-47B5-4991-9BDA-7F91C431E409,BE61EAC9-B0ED-4337-BA49-A598DB91EBD3,2023-04-02 17:57:49,2023-04-03 17:57:49,2,2,JohnGbe Kumar,
3211DE97-7685-496A-9557-FFE18BD49E0B,66E169A9-1460-4189-A340-CCC4F1C3FEEA,2023-09-24 08:25:07,2023-09-25 08:25:07,4,2,JohnVmo Li,
FE48687E-E04C-4AD2-9C43-F271217BDDE0,344CE981-8D71-4CBD-A9F4-B3C6C93B4A12,2023-03-10 01:06:53,2023-03-11 01:06:53,3,3,,
504E6174-5536-4FFC-802C-789D20F7A49B,4F1395EC-9E97-481A-840C-261AC6237073,2023-06-13 10:39:15,2023-06-14 10:39:15,2,2,HuangSic Johnson,
D33E413F-7629-4E60-875F-851D5AB0912B,C7014E75-7E81-4C26-91C9-5F3C7630187C,2023-08-18 04:14:22,2023-08-19 04:14:22,2,2,DavidGnu Li,
A0731626-2DD5-4F1A-8D02-519303681034,4FF83E22-5B47-4799-837B-62CC54948C35,2023-12-12 10:31:28,2023-12-13 10:31:28,1,3,,
2A989446-D462-4979-99D8-D06ADEED9F11,50D18349-27FB-4EC7-8A9D-E30B5BAF77B2,2023-05-26 17:13:13,2023-05-27 17:13:13,3,1,MaryJon Wang,
EDA0C38E-6CB3-431B-BD4A-35D739C9FE2E,E904617F-A2EC-4F89-8A83-0F502DC47F62,2023-03-04 12:24:57,2023-03-05 12:24:57,4,2,MaryNsv Wang,
C1D1E01A-77C1-4BF1-AB49-E4A8564AAF45,F2172672-B730-44C6-863D-ABE174B9B138,2023-12-03 12:32:53,2023-12-04 12:32:53,1,1,JaneOda Wang,
DCA9BE45-8890-4F1C-A5B3-E4152BAE8CF6,C9EF96B4-D2AC-44E3-910E-8DB27131F466,2023-03-18 07:05:02,2023-03-19 07:05:02,3,2,JaneEmy Smith,
48429B9A-2031-4218-96CA-79FD7330272C,D02C0C45-C6C0-437D-BE58-5DB798F4AF1D,2023-09-21 22:43:41,2023-09-22 22:43:41,4,2,IEuz Wang,
A7069129-9E9D-47EB-B136-0B6F3A971527,24A67DCE-060B-40C7-B127-4C753E61F584,2023-02-05 17:20:09,2023-02-06 17:20:09,1,2,MaryTbl Johnson,
722E5EC0-A475-47B5-BCFA-3370F6064441,66566679-9D98-40C5-A453-2A8993574C71,2023-12-03 10:55:11,2023-12-04 10:55:11,2,2,DavidGnu Li,
51B3CC4A-A9CD-4DDA-9987-0F64F3EE0716,DE84D5DD-3649-4F02-BC83-05ADEC7F36A4,2023-07-21 16:16:06,2023-07-22 16:16:06,4,2,HuangYac Johnson,
AEDF6D43-9501-45AB-A82F-5B4B46923A36,6AD96CE2-1FA7-4551-A721-1A31A292194A,2023-05-01 20:52:33,2023-05-02 20:52:33,2,2,DavidXzd Smith,
F718704C-9643-45B7-8A19-372C4A394E9C,6FE41362-7CAB-4A26-B524-7DC21D4A7164,2023-06-13 07:39:38,2023-06-14 07:39:38,2,2,INyd Wang,
E977EEB1-3AAC-4DA0-BFD7-28EBE81EEBF7,BD96F2B5-326F-4AAA-8B53-635174A00C54,2023-09-16 22:36:40,2023-09-17 22:36:40,4,2,JohnGbe Kumar,
6DAAB142-BA39-4EBE-99B7-35D5F32E2F3E,67A5320A-7444-4F64-8ED9-64FFCEDCF5E0,2023-04-19 07:27:31,2023-04-20 07:27:31,4,3,,
DCB60631-4022-4E69-8504-39C127664943,AC9D14BE-B265-44E3-AC94-01176E3C93FB,2023-02-09 10:03:26,2023-02-10 10:03:26,3,1,MaryPhm Wang,
5C06ADE3-094D-4B1A-8128-9EC2F24A7252,DD3B05C3-0CE7-4039-9AF4-7C59EE3EE8F3,2023-06-22 15:53:32,2023-06-23 15:53:32,3,3,,
FE863DF9-46C7-43B7-A161-02CB9BE6C4C7,1829CB34-452E-4A5B-821B-55A66DBE3284,2023-09-02 22:32:59,2023-09-03 22:32:59,1,3,,
951E0B56-D400-4A5E-8882-4E13788F1F73,D8234235-0B67-491B-927D-C55BFCC83390,2023-02-21 10:05:31,2023-02-22 10:05:31,3,2,MaryWfw Lee,
152BF06E-791C-43F6-B956-B1FC26CA64B0,DCE1C56A-E64E-41CB-80FA-67382F859D69,2023-05-24 05:59:07,2023-05-25 05:59:07,4,3,,
4EE2D72D-23B1-4288-A131-633D4B992310,932B5668-292A-4C8E-8E37-A05372DB252F,2023-01-10 18:08:57,2023-01-11 18:08:57,4,2,INyd Wang,
8110BC8E-5F9B-4AEA-BFC8-E2AE33152BBD,A6C913F8-FA30-44C6-AA44-838462D457BB,2023-08-19 09:23:24,2023-08-20 09:23:24,4,1,MaryJon Wang,
7096EFC1-4AD7-4C48-AF2F-31D35DDA8A77,0C8E2CA4-C62C-4B55-8EE7-6507115EC3E6,2023-11-11 17:03:02,2023-11-12 17:03:02,3,1,HuangYrg Smith,
1032FFAE-B47E-4004-B03B-020E6C924019,427DA915-A23B-4F61-9294-2553C963BA2C,2023-12-15 22:38:47,2023-12-16 22:38:47,4,3,,
B18D6F68-E1FA-4C58-9997-1537ABA86616,4A432CA5-C94B-4041-8115-FE2D78843BB2,2023-11-11 15:53:14,2023-11-12 15:53:14,4,3,,
D2A72486-3DF5-4D27-9ED7-41051B4A9BA2,580CED39-079F-4E88-8CF8-D94CADD90D8E,2023-08-28 23:14:26,2023-08-29 23:14:26,3,3,,
F681E197-2FFA-4E1C-9F02-483265631891,3AF25385-64A0-41CF-BA81-696F24470EE1,2023-04-26 06:54:50,2023-04-27 06:54:50,2,1,IFnj Lee,
2F98D616-26C1-4CAF-8BDB-8DDCA835C353,7E97B103-B342-44C8-AAE4-023EFBC127F5,2023-01-21 15:31:24,2023-01-22 15:31:24,1,2,IObq Johnson,
C7A68A45-0D51-4552-8E06-F14B82EC1868,624470A9-1142-4417-BFCC-07D9ABEC7ABB,2023-02-08 09:27:15,2023-02-09 09:27:15,1,3,,
BDCD00A1-7603-419D-9390-F30524C4B632,CD307E55-CF8E-42DE-97E2-EEE3883C9E3A,2023-08-19 10:21:42,2023-08-20 10:21:42,4,3,,
A8E7D4E5-A530-4B0F-B15D-6594DCDBF8DD,F6CFF64E-255D-49B0-A9E9-6616F83A5288,2023-07-08 20:11:19,2023-07-09 20:11:19,3,2,JaneSsa Kumar,
8D3807DA-639C-46F2-9BB1-D35A525DA140,0AFE1C80-0678-4F45-85F3-3E896F02FF7A,2023-12-27 01:29:04,2023-12-28 01:29:04,3,1,JohnCxa Johnson,
437D22BE-9B2E-4FC8-A206-3D6F52ECFFCB,9F4211A1-43AA-4970-8BD6-59229D2D4BCC,2023-09-15 11:06:57,2023-09-16 11:06:57,2,3,,
606A2632-0B93-42C5-BE78-FCA66AA1AB70,774B3E42-85A6-4A3D-9A54-F57687E4620B,2023-10-24 03:49:48,2023-10-25 03:49:48,2,3,,
AB39CAB0-3AA0-454B-A4D4-A83B9DEC4E70,14EE1EA4-5E9B-4548-A1BC-271323E6016D,2023-04-28 21:31:29,2023-04-29 21:31:29,1,1,JohnCxa Johnson,
A6F97C62-C208-4CDC-843D-E059207D7090,6BBDB687-378A-4D5D-B2F3-20E187F60299,2023-01-14 16:03:23,2023-01-15 16:03:23,1,2,JaneSsa Kumar,
415E893D-66B3-4626-9C2D-8FB36F063D9B,E2D941D6-0F06-4106-B6CA-E7BEED9E801A,2023-09-28 04:33:07,2023-09-29 04:33:07,2,2,0,
